기준일ID,행정동코드,총생활인구수,남자0세부터9세생활인구수,남자10세부터14세생활인구수,남자15세부터19세생활인구수,남자20세부터24세생활인구수,남자25세부터29세생활인구수,남자30세부터34세생활인구수,남자35세부터39세생활인구수,남자40세부터44세생활인구수,남자45세부터49세생활인구수,남자50세부터54세생활인구수,남자55세부터59세생활인구수,남자60세부터64세생활인구수,남자65세부터69세생활인구수,남자70세이상생활인구수,여자0세부터9세생활인구수,여자10세부터14세생활인구수,여자15세부터19세생활인구수,여자20세부터24세생활인구수,여자25세부터29세생활인구수,여자30세부터34세생활인구수,여자35세부터39세생활인구수,여자40세부터44세생활인구수,여자45세부터49세생활인구수,여자50세부터54세생활인구수,여자55세부터59세생활인구수,여자60세부터64세생활인구수,여자65세부터69세생활인구수,여자70세이상생활인구수,총생활인구수_LONG_FOREIGNER,중국인체류인구수_LONG_FOREIGNER,중국외외국인체류인구수_LONG_FOREIGNER,총생활인구수_TEMP_FOREIGNER,중국인체류인구수_TEMP_FOREIGNER,중국외외국인체류인구수_TEMP_FOREIGNER
201702,11110515.0,16693.74682574405,514.5014744047619,327.84158749999995,435.4300291666666,686.4608607142857,754.7432226190476,710.8189613095238,771.4894870535713,751.9891095238096,754.2551151785715,595.6400412202381,517.8507788690476,371.0712955357143,270.95411339285715,813.6181278273808,440.50142559523806,263.9361020833333,414.8532422619047,554.9075674107144,637.9214559523809,632.6718369047618,743.6544849702381,779.041247470238,761.840721279762,602.8247467261905,553.2235294642858,440.0890052083333,383.1018571428571,1208.515173363095,394.9356973214285,182.52890967261905,212.40675863095237,766.1648029761905,413.9432839285714,352.22229315476187
201702,11110530.0,37096.26872514881,580.8017446428572,258.1341081845238,380.1360452380952,1126.4329983630953,1670.4816523809527,1982.5831906249998,2283.6342370535713,2192.71411875,2280.177305803571,1637.3225638392857,1297.5000738095239,1013.6330586309523,625.0258711309524,1530.4378982142855,516.9224120535714,276.9222169642857,526.9890641369047,1340.9873657738094,2413.5737828869046,1969.4468059523808,1901.811272172619,1541.707235267857,1451.440597172619,1113.3073586309522,1143.4245702380952,1005.904571279762,729.1917657738095,2305.624575,1588.9885364583336,691.6851936011905,897.3033441964286,2235.305179017857,821.7605074404762,1413.5460351190475
201702,11110540.0,6352.870328571428,69.24995014880953,53.06184077380952,168.75130535714283,282.3541764880952,353.66651190476193,343.5463139880953,328.7081840773809,301.70832782738097,324.7788806547619,258.98400416666664,207.2494223214286,172.9772269345238,124.88811369047619,290.6175967261904,102.28725773809525,62.83348556547619,164.3350861607143,230.36717663690476,295.65807157738095,257.60793452380955,266.54792678571425,239.0722037202381,218.86952529761905,201.47892395833333,222.1900910714286,175.38763794642858,141.41011755952383,494.28289047619046,325.9676934523809,130.91833035714285,195.04935535714287,622.5002619047618,216.1220375,406.3788043154762
201702,11110550.0,12176.180093601191,278.1311819940476,215.65906488095234,354.3308895833333,490.3991248511905,404.2907302083333,302.07307470238095,362.8111049107143,366.73898541666665,492.6258928571429,412.64329702380957,460.5097330357143,432.5381019345238,229.22431860119048,760.4901675595238,279.3820994047619,198.98443020833335,405.22783988095244,441.61361190476185,361.3783300595238,369.7110087797619,408.968171875,508.0751166666667,584.619459077381,497.07749910714284,514.699515625,497.678159970238,367.39728958333336,1178.9017607142857,343.12790446428573,166.82353139880954,176.3043913690476,302.3119386904762,77.98233764880953,224.33027857142855
201702,11110560.0,21271.724211607147,579.5763066964286,419.2264069940476,522.6184494047619,662.4100235119047,547.8627697916667,485.58810029761906,580.9666239583332,651.0164757440476,802.2988697916666,764.3391354166666,875.2010595238095,841.1044517857143,471.34463377976186,1461.3463325892856,537.6394153273809,314.1261148809524,552.9588537202382,622.6180424107142,502.12929568452387,568.6525229166667,720.6553607142857,763.9740364583333,910.5069061011905,944.4549147321429,1058.4519927083336,961.9282511904762,668.3754194940476,2480.3532683035714,453.5799166666667,175.43066339285713,278.14923318452384,91.711582414307,23.461758867362143,68.25003144560357
201702,11110570.0,5912.999508035714,169.60689345238097,108.46927604166666,134.66965535714286,174.1754488095238,135.1112386904762,137.7751793154762,162.5672113095238,195.23249985119045,237.26021651785717,177.15280119047617,212.58081785714282,187.0278931547619,172.12218080357144,338.9224930059524,223.9137275297619,141.54107410714286,135.4193986607143,147.0374642857143,151.9702532738095,185.44487916666665,229.37732976190472,239.07856383928572,263.3062203869047,208.2563738095238,244.04492604166668,246.5017380952381,216.03607202380954,738.3976001488096,117.50626830357143,73.95548705357143,43.55078616071429,19.818433093525176,0.6922570143884892,19.12624676258993
201702,11110580.0,8483.485288690475,357.46367842261907,142.19996130952381,187.85693467261905,222.52762961309523,251.1653837797619,218.10013988095238,283.0865761904762,310.3756755952381,384.44305,281.41441145833335,299.5208154761905,255.02024464285716,186.7641857142857,463.5922087797619,365.26249568452386,174.76255907738093,191.25725148809522,273.2554706845238,300.3658361607143,281.14710877976194,341.3128797619048,354.56689940476195,350.60787485119045,307.89536026785714,359.4475703869048,324.46000252976194,237.09236071428572,778.5205245535714,195.26225907738095,112.39240044642858,82.86986755952383,138.65656830357142,86.43574419642857,52.22095208333334
201702,11110600.0,9404.844871279762,118.95388169642857,83.96724568452382,193.26758348214284,264.2177129464286,519.9362485119048,653.2879523809524,637.8489132440476,535.8211677083333,527.7173102678571,379.6555666666667,298.1390927083333,234.15209732142856,160.80024553571428,356.27767633928573,192.10548139880953,109.35214672619047,195.86396383928573,295.14834553571427,480.7476974702381,397.51951488095244,402.31459166666673,337.7777248511905,324.4319922619047,301.96649836309524,281.0836824404762,246.9260912202381,210.87053824404765,664.6937608630952,354.7445206845238,123.32629806547618,231.4182151785714,758.8317854166668,303.5600366071429,455.2725776785714
201702,11110615.0,88890.63129910715,937.8053218749999,295.4731995535714,890.880021279762,4112.236194494048,5837.454708035714,5235.130248363095,5352.035592410715,4990.15894702381,5014.789148363096,3695.038066666667,3515.3136276785713,2837.215272619048,2027.3896136904764,5058.753948363095,727.0427001488094,356.5297986607143,1121.6148683035713,4817.444276934523,5343.186765922619,4026.0914055059525,3426.0451595238096,2957.767479910714,2901.948550297619,2444.953667857143,2703.919309672619,2352.258372321429,1566.224639434524,4345.930962202381,4004.7581638392853,2065.69303110119,1939.0651058035714,7649.925683333333,3498.2963427083328,4151.632464136905
201702,11110630.0,22560.395401934522,142.75682544642856,108.66526532738096,248.60723377976188,770.4498687500001,1065.5496610119048,984.7002641369048,1142.4538818452381,1088.4626191964285,1188.0492697916668,1168.6846151785714,1213.6299848214285,945.7002461309525,672.7546063988095,1434.9698919642858,119.08214211309524,124.49519151785714,299.6572919642857,816.0367315476188,1010.6405058035714,760.1381232142858,737.9900733630952,717.4384880952381,861.7403732142858,867.0177385416666,1050.2785930059524,786.5687142857142,679.7345858630953,1554.1425583333335,1405.5965999999999,960.1480635416665,445.44854345238093,803.5051395833334,321.4862519345238,482.0197005952381
201702,11110640.0,23843.390554464284,368.0928348214286,203.36620803571427,416.5688187500001,1083.9446342261906,1432.647604017857,1022.6676863095239,861.6633223214286,843.6244913690475,822.6306824404762,725.1784561011905,711.5475049107143,655.678909672619,455.02645416666667,1119.0779392857144,319.7356425595238,219.2944122023809,531.0626607142857,1419.8515,1916.9865464285713,1270.3642223214285,1118.5531046130952,820.7154764880952,827.3916760416666,746.4815258928571,807.2377385416667,739.8526788690476,612.1719782738095,1771.9755374999997,880.1686334821428,480.58211488095236,399.5865421130953,207.0516424107143,58.81653035714286,148.23555000000002
201702,11110650.0,35305.22853943453,689.2290602678571,524.0010479166666,1201.3528376488096,2809.8939617559527,2701.9418611607143,1326.298637202381,1092.2400211309523,1128.328449404762,1205.3406281250002,902.9762869047618,911.0388431547619,739.8392866071429,537.9663392857143,1296.2620860119048,744.2374751488095,485.66155907738096,1341.997611607143,2824.626144047619,2026.6578165178569,1266.4809857142855,1182.655725,1117.9205964285713,1199.8013772321428,1016.2502272321428,1082.8075641369048,853.5799575892858,802.7436071428572,2293.0981742559525,3268.433527380953,2509.877790773809,758.5557096726191,451.22424523809525,224.52693824404764,226.69856220238094
201702,11110670.0,12573.374459821429,130.22059657738095,90.46929464285714,192.3260587797619,395.85074375,506.81473809523806,538.7998720238096,507.7552639880953,485.72923407738097,530.3225127976191,537.2996614583333,607.8319467261905,497.694893452381,365.42569449404766,680.2322822916666,183.41977574404766,90.04230133928571,177.0430607142857,388.937244047619,476.7925257440476,452.387890327381,517.9172425595237,509.0870080357143,620.9275324404762,557.4897873511906,643.2249342261905,557.869218452381,397.87504955357144,933.5878666666666,1658.363412202381,1248.9316144345237,409.43179717261904,750.1560367559524,361.5841537202381,388.5727739583333
201702,11110680.0,8673.25643764881,224.18524122023808,151.8674732142857,215.31409940476192,231.51282782738096,277.9854142857143,267.4507174107143,246.40132991071428,315.50891443452383,349.6595650297619,424.08205535714285,369.34521785714287,328.48432440476194,219.93132485119045,518.487921875,187.86379598214285,140.33195223214287,227.2571025297619,246.19477008928573,245.06341264880953,241.29421294642856,256.86341889880947,317.43264464285716,457.39817752976194,380.9193299107143,433.72020639880947,390.7313546130952,345.3435738095238,662.6259900297619,1227.7551543154761,932.9971851190477,294.75793511904766,223.53399806547617,94.64530922619048,128.88925818452378
201702,11110690.0,5025.630969791666,188.2920694940476,98.20739851190476,131.84197708333335,148.64409241071428,140.08591607142856,161.2598819940476,181.22727842261907,188.4081044642857,176.02059702380953,177.09258214285714,202.64148407738097,161.98261071428573,103.44811860119047,266.42238363095237,143.52114508928574,93.35255624999999,142.63024285714286,162.44083586309523,157.09074970238098,200.6829136904762,235.49184464285713,163.69008660714286,242.98556532738093,203.70466458333334,239.91844330357145,201.56576889880952,123.69421785714287,389.2873988095238,135.0808174107143,96.64115729166667,38.43964732142857,14.16344929356358,11.661503924646782,2.5020018838304554
201702,11110700.0,8347.108229613095,230.93578779761907,109.44824374999999,186.76499419642857,276.618225,269.0770703869047,296.79536979166664,270.69720119047616,290.3897205357143,323.33879642857147,334.8666668154762,370.26754062500004,341.63948645833335,242.14221800595237,520.4983687499999,210.06221711309522,107.26600386904762,160.04593511904764,263.7982174107143,276.4413358630952,311.38122738095234,313.8247287202381,288.43649300595234,372.7538364583333,342.5697043154762,382.6343224702381,355.0849462797619,224.194171875,675.1352980654761,488.93924300595245,354.15732038690476,134.78193020833334,210.04551086309525,95.46681532738096,114.57933854166666
201702,11110710.0,14985.34888675595,252.76255401785716,126.38128824404761,201.54091086309523,483.58124002976183,719.0715235119047,673.6184625,647.2368986607142,581.2769330357144,617.3779703869047,599.6453803571428,723.6226202380951,578.7729688988095,437.1523116071429,837.1992563988094,189.6662330357143,78.84985178571428,238.14834776785716,579.4785241071428,706.3505752976191,650.7867453869047,655.6011345238096,567.3112175595238,647.1880010416667,521.5925154761904,672.6691428571428,590.2725081845238,414.42462857142857,993.7688912202381,1029.8181133928572,787.3146235119046,242.5034863095238,1114.8024864583335,696.3732944940476,418.43070386904753
201702,11140520.0,35474.9518952381,553.61565,80.5259130952381,223.9351407738095,789.136841815476,1875.5754505952382,2339.196178422619,2557.2751150297618,2456.060156845238,2251.8872575892856,1507.294492857143,1237.8289645833333,944.0466678571431,641.5228019345238,1274.7919845238093,230.2305632440476,112.49911249999998,392.78341458333335,1399.3815249999998,2535.6640389880954,2096.183373511905,1915.8782663690474,1464.6411473214287,1311.0684110119048,1135.0497,1144.078015922619,925.6242686011905,582.0321824404762,1497.1456391369047,3123.3339630952382,2202.7318477678573,920.6020735119048,10610.349020833333,5985.006381547619,4625.343763839286
201702,11140540.0,32182.156480654765,175.8579464285714,73.6497511904762,222.97095714285717,683.5552424107142,1426.862946279762,1982.5110138392859,2176.274433184524,2086.167042857143,1762.7378839285714,1285.1028147321429,1123.7829601190479,918.1703007440476,620.462688095238,1224.3470754464283,264.1145105654762,93.85899523809523,274.4022870535714,1095.487368154762,1922.828176785714,1758.6060816964284,1761.164405059524,1425.8226904761905,1360.2521063988095,1291.8024706845238,1391.0187163690478,1185.7412174107144,744.3522349702381,1850.252024107143,2847.967956547619,1923.59608125,924.3718796130952,6589.123571130952,2671.6738831845237,3917.452419940476
201702,11140550.0,55380.33664449404,474.33097544642857,144.93435104166667,483.5044313988095,1651.3092288690477,3170.735294047619,3942.065888988095,4318.988946130952,3652.082396577381,3565.2143343750004,2241.3716351190474,1908.3716328869045,1493.8884511904762,918.1006156250002,1914.5585913690475,517.1154520833334,198.89055803571426,795.4665095238095,2816.579284226191,4256.499563839286,3481.025888392857,2779.7258291666667,2129.623389285714,1775.1522831845239,1428.9511245535714,1486.9516282738095,1240.4194809523808,763.9664839285714,1830.5128291666665,6552.057916369048,4778.4136821428565,1773.6442101190478,28326.307099404763,11044.777521428572,17281.531401190474
201702,11140570.0,16880.141414732145,271.17261264880955,90.39086919642857,269.4513538690476,864.6168260416667,1013.3470848214284,905.1767888392857,986.8422416666667,934.2251357142857,959.897440327381,728.9082973214286,733.3489486607143,542.1329625000001,351.0263991071429,741.6193703869047,155.70619047619047,73.44631547619048,324.96209255952385,839.4055276785714,931.4077748511905,690.0224409226191,674.6348327380953,556.0153264880953,547.769565922619,437.26499687500007,490.9797547619048,429.4990197916667,276.9156592261905,1059.9552532738096,1714.0333696428575,1180.9168632440476,533.1164918154761,3368.024739285715,1204.9781315476191,2163.048084821429
201702,11140580.0,12751.512628125,144.20360580357143,83.10058467261905,238.0809904761905,667.3472043154761,868.6329952380953,701.8484129464285,667.9465642857143,624.1551827380953,595.6879168154761,494.9943915178571,448.8328556547619,388.97251800595234,280.2752791666667,482.1677431547619,119.68633333333335,69.63568244047619,255.06633348214285,770.8399099702381,853.448386904762,640.1800504464286,546.0530380952381,394.81474880952385,385.22615639880945,381.3301925595238,383.4330449404762,341.3128444940476,264.5018599702381,659.7375630952381,1865.616261011905,1219.3299928571428,646.286274107143,3217.0659004464287,2390.3295130952383,826.7377796130954
201702,11140590.0,24367.66864181548,218.41467663690474,105.52605833333334,342.70468333333326,878.9517892857142,1275.7697321428573,1297.2540988095238,1295.5461927083331,1191.7124248511905,1224.1062944940477,1088.6151775297617,1098.9572450892858,897.6205543154763,599.5891761904762,1071.801736309524,207.06495505952384,114.49477604166665,383.07769747023815,1159.9930438988097,1413.135699404762,1179.3098593749999,1081.151921875,884.751212797619,943.9795809523808,874.3280175595237,960.6570425595239,826.7168171130952,495.2962144345238,1257.1415299107143,3925.489132886905,2455.209623214286,1470.279472172619,10270.13632172619,5971.071747470238,4299.067077083333
201702,11140605.0,18594.860407142856,88.7408199404762,36.153600744047615,93.351653125,419.2230970238095,723.2291677083333,944.9561741071428,1037.4351880952381,1197.6255907738093,1354.289142113095,1171.1995053571427,1268.868487202381,984.5336629464285,676.5211251488096,1358.940252827381,113.46448764880952,49.33238377976191,111.34998139880952,510.58035059523814,798.3966089285714,579.8313188988095,578.7856870535715,576.5746361607142,684.5957400297619,608.739377827381,730.1342882440476,539.665446577381,377.815090625,980.5273086309525,709.587096875,470.7167544642857,238.87033020833337,3480.503908184524,1767.6023794642858,1712.9030940476189
201702,11140615.0,25753.922174255953,226.7985462797619,165.2640986607143,303.5002623511905,1255.33493125,1451.8149476190476,1570.2470373511903,1530.9339867559524,1159.3871873511907,1082.3815377976189,900.3452174107142,851.8630876488096,643.8707651785714,498.0097581845238,842.5474630952382,230.84593065476187,99.4601199404762,275.6077346726191,927.9091404761904,1319.1937936011905,1422.6800904761906,1491.053972470238,1157.5552714285714,1142.5949562500002,1010.2315860119048,1135.1498422619047,983.879836904762,591.341284672619,1484.1199927083333,3703.147813392857,3033.6690391369048,669.4787983630953,1642.414142113095,1155.8100745535714,486.6047825892857
201702,11140625.0,16769.551623809522,425.5630418154762,235.09301964285714,380.3051977678571,571.0752102678572,744.1240735119047,750.5766086309525,757.8062375,664.1572001488096,711.937784375,530.5183727678572,550.5792760416667,477.4189424107143,403.92576979166665,808.5996078869049,362.1070488095238,174.035540625,359.1211151785714,641.1345019345238,766.084652827381,735.1015547619047,668.0071668154762,599.5549125,640.1250857142857,517.270190327381,677.4830532738094,648.9503910714285,454.1471477678571,1514.7487288690477,839.602612797619,471.33703288690475,368.26557098214283,843.8439407738094,599.9625287202381,243.88216711309525
201702,11140635.0,14958.391333035714,517.8720520833334,187.37817395833332,243.08676874999998,350.7674736607143,496.87719895833334,514.4155995535714,644.622518154762,563.6254888392857,530.2136226190477,402.1688793154762,527.5750694940476,448.02179494047624,399.0727889880952,851.990590029762,451.16468497023806,172.9355720238095,244.78549866071427,412.0596779761904,533.8713208333334,650.13825625,695.9796633928572,604.1677519345238,522.011296279762,503.69673898809526,732.1643944940477,645.1685979166666,532.7130074404762,1579.846644047619,400.35721041666665,127.62949017857144,272.72772529761903,72.06072261904762,23.106617410714286,48.954425
201702,11140645.0,12049.443465029763,383.79102916666665,182.8299035714286,249.02560773809523,380.706371875,428.5526025297619,464.0973598214286,497.3586016369048,488.14561309523805,414.66684538690475,400.1964538690476,408.6906526785714,288.6172638392857,265.6844660714286,612.5725343749999,323.8179797619047,164.36710476190476,242.11557782738095,393.83584657738095,475.2957495535714,542.2855413690476,531.3332816964286,472.5389130952381,477.8005113095238,425.61901547619044,485.2774144345238,434.047390625,390.5652726190477,1225.6083886904762,306.1075688988095,165.99074166666668,140.11682782738094,46.902800892857144,26.727988541666665,20.174917410714286
201702,11140650.0,11633.466556696429,304.29049449404766,140.74686369047618,242.9990462797619,383.4588199404762,428.23805863095237,434.8773479166666,478.8652552083333,443.34493139880954,480.1634191964286,509.7653537202381,443.10935,363.95006413690476,268.3247828869048,524.3779552083333,485.2925751488095,190.33917514880955,241.96653943452378,396.857827827381,455.9184300595238,447.0678778273809,472.9113711309524,430.27989836309524,441.8240547619048,462.902627827381,516.7009224702381,461.0736657738096,339.7333401785715,844.0863803571427,833.013565029762,626.1612242559524,206.85231279761905,128.79708988095237,99.10104464285715,29.696319791666664
201702,11140665.0,10021.568477380953,341.7791694940476,167.0230005952381,189.57476220238095,304.02389345238095,344.59464404761906,323.07458154761906,370.9335436011905,401.81505000000004,409.8587028273809,406.1719870535714,362.36628586309524,305.2932272321429,241.46280282738093,463.2166273809524,289.36663675595236,169.5067355654762,228.1434373511905,307.94395223214286,374.87942276785714,369.98457767857144,393.544053422619,399.46188169642863,387.9350724702381,424.8823980654762,456.99609627976184,399.05756369047623,288.2796306547619,900.3987199404762,438.48618556547615,296.79714330357143,141.6890601190476,51.978556994047615,30.481020089285714,21.497660714285715
