기준일ID,행정동코드,총생활인구수,남자0세부터9세생활인구수,남자10세부터14세생활인구수,남자15세부터19세생활인구수,남자20세부터24세생활인구수,남자25세부터29세생활인구수,남자30세부터34세생활인구수,남자35세부터39세생활인구수,남자40세부터44세생활인구수,남자45세부터49세생활인구수,남자50세부터54세생활인구수,남자55세부터59세생활인구수,남자60세부터64세생활인구수,남자65세부터69세생활인구수,남자70세이상생활인구수,여자0세부터9세생활인구수,여자10세부터14세생활인구수,여자15세부터19세생활인구수,여자20세부터24세생활인구수,여자25세부터29세생활인구수,여자30세부터34세생활인구수,여자35세부터39세생활인구수,여자40세부터44세생활인구수,여자45세부터49세생활인구수,여자50세부터54세생활인구수,여자55세부터59세생활인구수,여자60세부터64세생활인구수,여자65세부터69세생활인구수,여자70세이상생활인구수,총생활인구수_LONG_FOREIGNER,중국인체류인구수_LONG_FOREIGNER,중국외외국인체류인구수_LONG_FOREIGNER,총생활인구수_TEMP_FOREIGNER,중국인체류인구수_TEMP_FOREIGNER,중국외외국인체류인구수_TEMP_FOREIGNER
202102,11110515.0,15594.087704910717,551.6629892857143,351.52099836309526,486.44824523809524,606.9422858630952,622.400346875,557.4076063988094,656.6781019345237,612.646315327381,788.1137583333333,583.8509924107143,505.9599745535713,358.7549433035714,275.7866578869048,642.6192599702381,501.6543791666667,300.5772302083334,298.3403875,502.95023973214285,562.7991026785714,561.5513129464287,651.4984171130952,677.8552873511904,767.204661904762,600.9636642857143,637.1812144345238,456.12343571428573,344.81800892857143,1129.7778629464285,274.15301607142857,94.32318273809526,179.82982217261903,153.67637529761905,18.334821428571427,135.05670312499998
202102,11110530.0,22861.54104345238,385.70498675595235,171.42442589285716,311.8049962797619,490.1649450892857,880.7844803571428,1040.5324671130952,1320.792505952381,1144.2815581845239,1442.0109662202383,1131.784637797619,809.1035404761906,638.3782702380952,410.6978931547619,922.9145229166666,455.58448124999995,244.06268645833336,370.24690535714285,739.0352288690476,1186.9826691964288,1221.8765574404763,1310.7713589285715,1080.763812797619,1051.4054363095238,840.7489385416666,814.8213519345239,640.5311257440477,471.1145709821429,1333.2157464285715,886.714090625,236.16834940476187,650.5457303571429,103.64638720238096,14.639880952380953,88.78532961309524
202102,11110550.0,14694.820709970236,390.19836860119045,302.55440892857143,394.16074955357146,494.55547157738096,416.1543821428571,359.9849688988095,466.1214595238095,492.52207767857146,637.5782154761904,513.0705988095239,595.9752773809523,509.53992202380954,356.17584479166663,787.9312998511904,374.3545563988095,266.6267055059524,404.8690083333334,458.05258794642856,396.449015922619,405.9454419642857,578.9611641369048,603.5668687499999,777.1345287202381,645.9307183035714,654.4323355654763,609.2333857142856,438.5419380952381,1364.1993870535716,458.08490208333336,248.92466711309524,209.16024062500003,88.3074336906585,15.761102603369066,72.44394165390506
202102,11110600.0,6540.343449702381,126.81300833333331,89.51485833333334,126.83914985119047,214.2337044642857,212.69165089285715,297.9601495535714,356.99308244047614,347.147709375,420.46422500000006,284.5995773809524,255.84734241071428,158.89175372023809,106.40043422619047,248.37978214285718,163.77541875,93.22582976190476,139.86918452380954,226.2090217261905,257.1930837797619,279.78275833333333,269.68727544642854,322.43338958333334,308.6512401785714,244.28704791666664,255.4810543154762,166.69860758928573,133.16000952380952,433.11311324404767,229.8727800595238,39.59434151785714,190.27844196428572,134.4567681547619,7.763392857142857,126.51053497023811
202102,11110700.0,8133.252404761905,211.52978482142854,100.25108110119047,124.1778931547619,230.3024724702381,274.9082037202381,285.1906502976191,358.0096080357143,270.5883657738095,360.85964375000003,344.0860032738095,395.3987773809524,293.8611351190476,232.5055337797619,441.12095163690475,193.34547738095236,98.72978244047619,146.39494211309523,284.62731636904766,295.81446086309523,285.4882474702381,336.7177973214286,328.37689657738093,349.11515178571426,396.92480877976186,386.90697366071424,294.65756101190476,231.9716613095238,581.3912543154762,566.3819793154762,393.6662129464286,172.71576279761905,80.7014774390244,63.03963414634146,17.31627378048781
202102,11140680.0,8954.957573660715,244.53241755952382,83.43481532738095,105.93189836309523,186.08267559523807,333.83325342261907,414.553275297619,520.5131523809524,480.3728886904762,488.2240891369048,380.9052431547619,364.54485848214284,262.6694779761904,179.96198407738098,374.2431738095238,244.75685937500003,95.02316041666666,105.27053824404763,260.89203898809524,393.2495355654762,492.3680522321429,485.339909970238,462.84591800595234,411.28658258928573,305.9174970238095,353.1081904761905,240.45667931547618,192.4132767857143,492.22610833333334,477.424659077381,192.33181383928573,285.09284107142855,242.94587693452382,70.73511904761905,171.74462916666667
202102,11200720.0,10578.73792485119,211.8263538690476,107.11663750000001,164.54534806547622,409.80039999999997,617.2653345238095,527.8354291666667,576.0547632440476,480.62924985119054,503.85516592261905,460.78612648809525,452.01956413690476,322.9498546130952,232.3075444940476,366.75018690476196,237.67695818452384,98.30258318452381,228.1976894345238,508.53042395833336,574.3495052083333,415.92059374999997,507.6797220238095,385.97709910714286,381.68574866071424,316.9308700892857,373.6437114583333,342.2328504464286,224.24738050595238,549.6208793154763,793.0060767857143,539.2944313988095,253.7116806547619,62.72968526785714,37.714285714285715,24.66947931547619
202102,11290770.0,12815.374998065477,398.6415741071429,277.96752232142853,300.5643511904762,362.3430555059524,439.09172574404755,392.52548258928573,401.6385014880952,429.2044418154762,482.66374583333334,490.2445068452381,493.38169747023807,443.368503125,333.85797410714287,778.253047172619,347.9576681547619,228.23031354166665,284.67144151785715,438.7480441964286,463.8498220238095,352.9918525297619,441.05921071428577,400.3081403273809,542.3746275297619,522.4508875,567.2214470238096,530.2753907738095,438.8673139880952,1232.6227311011905,257.20927336309524,108.68418839285715,148.52507425595238,79.09142188679245,11.41132075471698,67.58510886792455
202102,11500615.0,37074.76970193452,1800.762951190476,1050.068784970238,1164.746962797619,862.9918988095238,1131.040717857143,1130.4407169642857,1454.6501913690477,1449.1272497023808,1600.3415607142856,1224.3626477678572,1087.859118452381,923.0711422619047,742.3250383928571,1287.0740066964286,1513.5435299107141,974.1354755952382,1354.4627075892856,1295.5994266369048,1434.8969071428571,1316.197559970238,1605.8098502976188,1766.7900538690474,1824.6578144345237,1254.2601144345238,1400.4440961309524,1263.2412983630954,1000.4496511904761,2161.4181712797617,476.56488839285714,302.15002752976187,174.41471428571427,155.72027961309527,40.566964285714285,114.91556830357142
202102,11500620.0,34439.16227752976,2028.0866723214288,590.5231255952381,743.6523889880953,1090.5958729166666,1379.8016486607144,1605.8180532738095,1821.0273296130954,1521.9276669642857,1619.6991319940478,1287.6592764880954,1316.433645982143,1009.6303504464287,662.1262526785715,1294.3275691964286,1698.5816532738095,456.1224226190476,585.2777563988095,1113.9683032738096,1440.4707157738096,1500.0110461309523,1627.482239285714,1266.2149302083333,1216.8799513392858,1031.5106624999999,1120.7585898809525,936.6731764880952,712.8704477678571,1761.031394940476,885.450759375,666.2704105654761,219.18032455357147,227.01515833333335,119.48065476190476,107.08481607142858
202102,11290780.0,7532.572246428571,262.67490267857147,164.34335327380953,195.91827842261904,215.2367913690476,260.4533706845238,243.6801013392857,263.67756577380953,298.16941875000003,312.80782901785716,276.1935154761905,269.81679955357146,267.7452717261905,180.16463229166666,395.00520773809524,221.7170011904762,136.20487157738094,196.28482678571427,243.72607232142855,257.7988363095238,241.56816845238097,313.95173675595237,291.61147782738095,320.41116651785717,262.9830553571429,320.89998720238094,297.22377366071424,257.6344879464285,564.6697066964285,156.96625223214284,72.85541696428571,84.11085148809524,14.477881191222572,13.768025078369906,0.4226918495297805
202102,11500630.0,34599.991911160716,1880.8786342261903,753.8682306547619,852.3570447916666,706.448528125,1099.2734566964286,1179.0509264880952,1557.597059970238,1532.6722504464287,1442.3807861607143,1122.526059077381,1152.1854541666667,1035.9579400297619,751.3817748511905,1457.5015029761905,1756.0500913690473,729.365721577381,716.9620732142857,795.7429700892857,1188.8452595238095,1297.7347501488093,1690.8240629464285,1457.3835422619047,1327.5950980654761,1111.2374404761906,1471.2999651785715,1305.907663690476,1013.2036598214285,2213.75982827381,586.05698125,405.33881205357136,180.71814211309524,208.3453587797619,108.91071428571429,99.03373809523808
202102,11500640.0,26427.19693348214,799.0035046130953,401.0276607142857,511.3533931547619,674.1535569940476,1019.2007114583333,1112.132248511905,1251.0469299107142,1134.9008831845238,1125.9044360119046,1082.1850183035715,1122.8760476190475,934.1356386904762,671.4793254464286,1404.0544089285713,693.9198209821428,322.88556026785716,476.5692592261904,830.1853468749998,1105.3597989583334,1089.1135327380953,1092.4041049107143,865.0853578869048,1026.9891340773809,865.6077744047619,1143.8772208333332,955.1728650297619,737.0588848214286,1979.5145386904762,606.1167063988095,387.02572068452383,219.09095982142858,216.67787321428574,31.520833333333332,184.8692087797619
202102,11200790.0,20141.760825148813,434.63029836309516,269.2292813988095,408.7971233630952,699.8880230654762,938.0205882440475,825.49206875,900.9602389880952,886.8515845238095,1023.0546986607144,844.0967406249999,977.422938095238,723.030615625,451.2135848214285,935.7879671130951,310.12746577380955,204.53179479166664,418.22038630952386,872.2469232142857,912.2644872023809,840.8915674107141,880.171534672619,702.3201330357142,822.5168492559524,748.6748988095238,734.7846738095237,602.5242309523809,451.63434136904766,1322.3757501488096,1564.669335565476,1138.7126558035714,425.95669895833333,112.43649613095238,86.49404761904762,25.465579166666668
