행정동코드,총생활인구수,남자0세부터9세생활인구수,남자10세부터14세생활인구수,남자15세부터19세생활인구수,남자20세부터24세생활인구수,남자25세부터29세생활인구수,남자30세부터34세생활인구수,남자35세부터39세생활인구수,남자40세부터44세생활인구수,남자45세부터49세생활인구수,남자50세부터54세생활인구수,남자55세부터59세생활인구수,남자60세부터64세생활인구수,남자65세부터69세생활인구수,남자70세이상생활인구수,여자0세부터9세생활인구수,여자10세부터14세생활인구수,여자15세부터19세생활인구수,여자20세부터24세생활인구수,여자25세부터29세생활인구수,여자30세부터34세생활인구수,여자35세부터39세생활인구수,여자40세부터44세생활인구수,여자45세부터49세생활인구수,여자50세부터54세생활인구수,여자55세부터59세생활인구수,여자60세부터64세생활인구수,여자65세부터69세생활인구수,여자70세이상생활인구수,기준일ID,총생활인구수_LONG_FOREIGNER,중국인체류인구수_LONG_FOREIGNER,중국외외국인체류인구수_LONG_FOREIGNER,총생활인구수_TEMP_FOREIGNER,중국인체류인구수_TEMP_FOREIGNER,중국외외국인체류인구수_TEMP_FOREIGNER
11470570.0,15370.109107083334,854.4050305555555,398.7218219444445,347.3902715277778,350.1385466666667,431.08525111111106,476.35813847222227,674.9258708333333,518.8860869444444,540.7431419444445,424.3367511111111,527.9833279166667,481.1205979166667,432.7393029166667,670.9914838888889,761.8775550000001,374.32812972222223,281.93581305555557,350.73539055555557,464.43631208333323,547.1596686111111,645.3347830555556,582.7689695833334,621.8798618055555,557.3911998611112,725.6949386111112,680.7916897222221,498.73391638888893,1147.2152520833333,201811,254.27155680555555,208.63644625,45.63510374999999,34.31435388888888,11.894863194444444,22.043074444444443
11470580.0,14214.711639722222,607.3821030555556,311.2832493055555,384.7689165277778,369.9232401388889,429.0206661111111,463.2952691666667,552.4007083333333,507.64601097222214,588.3458762500001,567.4278388888889,665.0068466666667,555.355565,392.0890913888889,558.0130677777778,507.41857236111116,244.50725611111113,361.3278188888889,362.06940291666666,445.6092677777778,454.4417868055555,461.3752975,458.11730111111115,520.9639534722222,567.4874276388889,672.2268890277778,541.8533979166667,429.9500576388889,1235.4047072222222,201811,271.17086555555557,176.87676291666668,94.29410888888887,28.568177638888887,17.049891249999998,11.202239444444444
11260580.0,21822.70606430556,945.5851256944443,486.02458763888893,597.0725025,621.6440877777778,719.6704744444445,713.2098304166666,787.6336820833335,753.6916619444444,751.3507119444444,750.9193738888888,757.5385829166668,615.2525226388888,479.26016333333325,949.0090579166665,935.6475370833333,493.3236583333333,550.3644779166667,758.9281809722222,804.5367365277779,868.1953934722222,952.9860123611111,800.3647737499999,921.2990794444444,912.9281631944444,1035.8326413888888,812.2556766666665,602.0088568055556,1446.1725230555555,201811,195.25501625,109.65983527777777,85.59514430555555,53.22193013888888,5.063154583333334,47.82655013888889
11470590.0,13611.114234027778,766.2080594444444,324.6644252777778,292.6868093055556,325.50543791666666,339.42814208333334,414.956251388889,561.8397718055555,545.0849030555556,498.1243438888889,434.0173859722222,494.58436819444455,471.0761898611111,385.13199486111114,550.2231872222222,717.3414399999999,310.74861194444446,267.7071290277778,304.7979301388889,342.4944704166667,397.75891083333335,615.0210959722222,568.9105805555556,536.0586633333334,524.6370843055555,610.539797638889,584.3106733333334,432.32631986111113,994.9302590277779,201811,187.95140138888888,140.9019375,47.0494811111111,39.75230152777778,12.803606111111112,26.688208611111108
11470600.0,11997.560020416664,658.095735,321.7993436111111,316.9899568055556,386.8918152777778,342.19903625,384.28573805555556,425.34936361111113,449.9535441666667,477.85443666666674,373.27614652777777,453.0257263888889,364.7297791666667,277.87797666666665,579.7423469444444,617.123123611111,296.6011115277778,340.5356961111111,287.0630652777778,364.18582208333333,381.83324722222216,491.83146069444444,452.9004729166667,416.26598874999996,437.4718598611111,509.51936500000005,432.34754972222225,326.24437597222226,831.5658755555555,201811,171.67283611111114,124.35049791666667,47.32235111111111,12.761618181818182,7.095047907647907,5.367906637806637
11260590.0,27919.745186666667,591.61046375,250.29635097222223,465.5228495833333,947.69827625,1121.9825951388889,1206.5589025,1220.3334059722224,982.11761125,1097.911722361111,1108.1716956944445,1124.7643144444444,871.3459229166668,663.4284634722222,1377.61795,616.2311916666666,247.59276694444443,512.7628749999999,1125.7035443055554,1352.3527695833334,1289.1931940277777,1149.5303422222223,1027.5864197222222,1113.6476543055555,1155.1905936111111,1312.8602323611112,1097.7497331944444,853.9756301388888,2036.007695416667,201811,691.0326425000001,443.4221444444445,247.61049819444443,82.31401500000001,19.882719166666668,62.08186111111112
11470610.0,6177.105387222222,284.7657147222222,186.19317777777775,183.0597413888889,145.73315444444444,161.29301,191.61106805555556,240.59178319444445,230.83581569444445,287.7601276388889,235.95264444444445,252.8075348611111,211.62141499999998,184.46780236111113,272.74940722222226,142.219675,126.49393888888889,179.22266472222222,143.02497027777778,147.52788430555555,170.5174911111111,236.98220166666667,258.50224194444445,253.65512444444443,259.1074865277777,301.4908913888889,264.0187094444445,204.37816222222222,420.5215395833333,201811,154.14897125000002,126.55111625,27.597847361111114,21.001725833333335,6.646718472222223,13.98926
11470611.0,19561.233658611112,838.3109897222223,437.0961140277778,465.0759598611112,690.9815702777778,522.5009509722222,569.0190423611111,761.7084147222222,731.3269780555555,758.1233941666667,721.0710166666667,685.3538390277778,730.0841823611111,511.85669805555557,1030.6934811111112,747.7715330555554,359.63003152777776,407.80622430555553,436.4728191666666,495.91727208333333,511.6542822222222,774.031569861111,700.6217108333333,811.6930536111112,776.7735905555555,889.7415391666666,820.5131531944444,712.0004923611111,1663.403835138889,201811,203.89237694444446,146.84413041666667,57.0482386111111,36.94715305555555,5.4223575,31.35732763888889
11170560.0,17580.264906805554,594.1898261111112,189.8594547222222,367.19553499999995,664.8993841666667,720.0838845833333,894.0579812499999,1031.5791377777778,887.863197361111,803.7286883333333,566.5034113888889,539.6787827777778,404.0244709722222,305.44624305555556,692.7677669444445,595.5820694444444,176.36633902777777,286.66719611111114,583.98283125,908.3787054166667,1000.0740286111111,964.9920259722222,751.1461368055554,683.3169248611111,535.9566072222223,598.2443575,491.5886173611112,386.1840920833333,955.9072027777778,201811,683.5684959722222,271.45887027777775,412.10962138888885,181.3230823611111,40.67627291666667,140.291775
11260600.0,17009.143233888888,1040.0014309722221,413.28610986111113,425.69812611111104,420.4666447222222,508.43751611111117,579.1974106944444,608.4172940277779,506.5686569444444,538.8859379166666,545.8958827777778,568.7332027777777,514.38890875,395.6121129166667,799.1919602777779,861.2253211111112,369.87859416666663,413.8562176388889,446.5608280555556,618.6706376388889,665.3438056944444,647.7397223611111,525.3333122222222,629.1223469444444,706.3504890277777,741.43556,679.4135240277778,467.4057040277778,1372.0259802777778,201811,196.9877736111111,125.50276319444444,71.48501708333333,24.05473779637378,13.933888145048813,9.82826220362622
11470620.0,16214.13218263889,652.0166308333334,547.6416218055556,593.3164872222222,453.3745022222222,360.18712944444445,363.1154411111111,520.8102895833333,623.8941652777778,741.1191399999999,677.3279180555556,559.0413372222222,416.02989236111114,374.3088581944444,641.1101340277778,592.8017349999999,521.0069677777777,527.3329997222222,423.0377301388889,427.8912843055556,470.58319416666666,665.9535345833334,791.7857374999999,903.8015322222222,693.4654322222223,656.9513290277778,556.5107251388889,461.2557904166667,998.4605322222222,201811,245.033345,175.18476305555555,69.84857277777778,42.6908125,13.76949875,28.552345555555554
11470630.0,14667.001503333333,580.6450604166666,643.8805666666666,617.8508720833332,438.1908893055556,377.57452,307.66897416666666,414.8860544444445,462.28876722222225,677.2981631944444,568.22266875,537.7807283333333,396.14660986111113,331.4831706944445,530.47250375,543.6405808333334,566.6227997222221,595.1023579166667,416.0559080555556,406.82092291666663,375.9847333333333,512.7744836111111,623.4940159722222,867.2854255555557,651.8885727777778,612.4969040277778,477.3370081944444,391.44221749999997,741.6660098611111,201811,185.07359625,118.736095,66.33751805555555,32.40990583333333,6.490097499999999,25.590194999999998
11260610.0,26818.721706666667,822.3573151388888,370.17443944444443,578.6136619444445,754.5976743055556,865.2858862499999,857.8788136111111,969.6508890277777,877.7709583333334,1076.9277890277776,1125.810556388889,1245.3575863888889,931.3420190277776,739.6657625,1389.5758181944443,835.0442583333332,341.0738438888889,522.6501205555556,813.0297109722222,938.9318518055554,964.1565313888889,908.406072638889,896.4537809722223,1089.136405138889,1164.9479879166665,1315.7659416666668,1180.1007815277778,853.0376305555557,2390.97757,201811,634.56167125,441.9831794444445,192.578475,73.47370666666667,24.42154097222222,48.69426513888888
11470640.0,37686.176633888885,1948.4590272222222,1128.8870329166666,1257.1151409722222,864.2224100000001,816.8751865277778,921.6771941666666,1269.8467279166666,1419.8309736111112,1541.000911388889,1362.3554680555558,1287.9272193055556,1081.1711368055558,911.8265666666667,1604.2523666666666,1958.9886858333336,1045.18417625,1305.1367927777778,910.7176148611111,932.7992943055555,1152.9855934722223,1510.8272625,1652.6518802777778,1739.3033591666667,1488.89368875,1495.2495926388888,1364.6664252777778,1148.2016733333332,2565.123197222222,201811,558.7845761111112,443.29605041666673,115.48850319444443,78.62959819444444,35.07828513888889,43.18416916666666
11470650.0,34223.96266,1570.607080972222,652.9640499999999,1097.7311020833333,1027.4442534722223,1124.8937720833333,1186.2626383333334,1450.1194434722222,1355.91764875,1288.0133747222221,1092.7916318055557,1105.4677708333331,963.3215697222221,729.8141656944445,1437.226128611111,1284.1686459722223,600.859376111111,999.7981554166666,1083.284755,1245.949953611111,1336.63767875,1483.9340815277776,1309.4438931944446,1474.4663340277775,1266.3913104166668,1486.9450800000002,1203.5860754166667,1060.1727590277778,2305.7499179166666,201811,853.4583444444445,679.910560138889,173.5476961111111,130.7767073611111,49.73835916666667,80.65771527777777
11170570.0,12639.84087,368.77033,164.89240944444444,224.1510683333333,274.15339,414.3982261111111,533.2872562499999,639.8876318055555,623.5104606944445,637.0894516666667,450.55191333333335,425.94635833333336,361.8151323611111,281.10745722222225,562.5155366666667,350.31026166666663,280.3670941666667,396.94391277777777,381.0571916666667,475.47637638888887,488.9336018055556,560.4445193055556,527.3647816666667,521.9409390277777,393.9617558333333,458.02221124999994,473.54006375,349.48295958333335,1019.9185523611112,201811,219.70326143057505,119.70663913043478,99.99662692847124,112.15440056100982,12.20705806451613,99.625395371669
11260620.0,29241.961228055552,1247.5708906944444,668.7666869444445,781.2848368055555,1169.8342976388888,882.6533537500001,863.320766388889,1100.8630806944445,1018.5883576388889,1041.7164601388888,829.121073611111,925.5329348611111,846.5509345833332,648.4092844444444,1432.8735883333334,1123.0541022222221,591.4079411111111,731.8652551388889,887.9100043055556,953.24341,1103.5517093055555,1228.2319480555557,1123.9487870833334,1145.3055533333331,1031.3086447222222,1278.9803519444445,1124.1727251388888,926.5935423611111,2535.3006795833335,201811,201.37482125,108.39243125,92.98237569444446,68.57738347222222,9.49204111111111,58.70999597222222
11470670.0,18999.096158472224,885.6259256944445,765.0336616666667,776.2013506944445,475.1698609722222,384.84452791666666,398.6437211111112,519.34970375,680.5405515277778,822.3894598611109,723.3592722222222,630.846919861111,478.43819361111105,395.07068930555556,760.26309,797.2763080555554,699.2118529166667,792.6683591666667,453.70912263888897,484.55163013888887,517.11031375,745.4180245833332,910.081555,1077.415426388889,827.5063868055555,790.2928561111111,595.211566388889,448.0247136111111,1164.8411091666665,201811,160.65408597222222,84.88716291666667,75.76689847222222,47.96844763888889,7.36243611111111,40.374787222222224
11470680.0,23710.360153194444,993.491311388889,766.1453468055555,766.0807665277777,610.0207595833333,520.54081125,503.52433319444447,656.4453194444444,785.3629326388889,961.71810375,903.3600404166666,861.0250525,694.9375383333334,568.92366375,1081.4995394444445,881.0850244444445,659.9047561111112,908.0226383333334,607.9204438888889,555.5456456944445,659.9688022222223,874.5275102777779,1036.7095969444445,1214.8249566666668,976.684003611111,1006.4263356944444,873.0536999999999,766.7686763888888,2015.8425748611114,201811,192.86356986111116,113.82922944444444,79.03435625,61.373950694444446,5.474551944444444,55.67125402777777
11260630.0,19071.67177861111,616.6277852777778,292.94038569444444,363.2743222222222,560.7950819444444,625.2665033333334,737.485646388889,839.7491634722223,637.3546594444445,736.6662291666668,661.6199994444445,766.4291530555555,619.0967920833334,423.97597833333333,891.8959318055555,591.4620566666667,281.6915198611111,390.8837626388889,637.2728033333333,732.3242422222221,770.5684247222222,768.8773159722222,712.737235,815.538724861111,788.4253577777777,912.6867731944444,807.1745473611111,660.6848890277779,1428.1665233333333,201811,298.4731884722222,195.8615086111111,102.61167444444445,46.208561924686194,16.518247838214783,29.328680055788006
11500510.0,33125.37153875,1602.852052638889,829.5348087500001,639.3740288888888,764.8362733333335,1049.3265474999998,1291.84198625,1607.968611111111,1443.1074802777778,1489.868262361111,996.1719837499999,1096.1157929166666,926.3778348611112,632.9933358333333,1069.5811452777778,1599.092202361111,927.1282154166666,718.3171672222222,908.9196133333332,1325.8837631944443,1570.3983902777777,1735.5984225000002,1554.1073995833333,1296.461731111111,1106.1485929166665,1298.2348668055556,1072.1597790277779,723.601715138889,1849.369594583333,201811,359.7930343055556,206.27164597222222,153.52137041666668,522.8598725,108.7632176388889,413.7293322222222
11500520.0,20128.091546111107,645.8552051388889,306.9566429166667,392.4960454166666,482.32682833333337,843.0453838888889,999.8930906944444,1026.527198611111,783.6829154166667,748.0333873611112,664.5595501388889,643.3497002777777,535.5129195833333,351.08420013888883,811.4263172222222,758.8225662499999,303.52902944444446,404.80617375,646.6289468055555,1176.4197581944443,1242.6998393055555,989.7794504166665,736.9603334722223,724.5197056944445,660.7504222222223,768.6633265277778,677.740775138889,440.7453750000001,1361.276408611111,201811,295.9281015277778,172.72224944444446,123.20584541666668,152.61147958333333,47.546432083333336,104.6917311111111
11110570.0,7211.058429444444,257.5233243055556,164.69477013888888,304.96328402777783,187.93520930555556,163.5178222222222,146.8508425,194.37931833333334,243.21888375000006,320.32132125,211.03813875000003,258.2912251388889,221.49706499999996,166.86773861111112,453.46948277777784,281.25181236111115,177.78582166666666,222.79871541666665,177.91114694444445,194.05661319444448,193.95599319444446,250.73019791666667,299.83732638888887,351.5473852777778,256.62658013888887,320.59915916666665,264.75186569444446,237.78858611111113,686.8487743055556,201811,99.81437583333332,58.68390513888888,41.13047430555556,26.403597499999997,1.2806533333333334,25.051103194444448
11170580.0,9912.552851666667,327.74411361111106,193.5340608333333,269.79394041666666,230.20229180555555,295.11132152777776,372.81061513888886,343.7264336111111,339.85169375,355.14048625,294.28542708333333,301.2410002777778,243.61877180555555,180.19057694444444,497.17749347222224,484.99464569444444,228.8250301388889,323.4115630555555,640.0657054166667,420.81491624999995,394.2588429166667,425.34541541666664,374.4510140277778,361.88113458333333,339.5710823611111,357.6821697222222,297.32140694444445,242.1329068055556,777.3687768055556,201811,247.43685582047686,98.54288176718092,148.89397769985973,33.01208653576438,11.543620196353437,21.120246143057503
11260655.0,31636.236838333334,1100.7614016666666,559.7879405555556,778.98980875,875.7387533333333,932.79841125,930.5518209722223,1130.7442122222221,1041.7853016666668,1240.035974027778,1117.7137695833335,1292.7070697222223,1175.922587361111,816.4455531944443,1583.1012054166665,1130.3484715277777,569.9734175,1001.0369887500001,867.4252044444445,903.7458425,946.8559861111112,1189.4697513888887,1071.4390665277779,1210.8332654166666,1402.1354425000002,1662.9552547222224,1338.5771625,1017.0816872222222,2747.275324722222,201811,389.6132394444444,200.7220388888889,188.89120319444442,40.70007926657264,18.078307334273624,22.406304936530326
11500530.0,16224.052636527776,783.8305320833334,403.0868313888889,639.408371111111,421.0422379166667,552.6330683333333,581.050979861111,624.8209713888888,573.3350343055556,518.3798056944445,413.23505416666666,558.81739125,432.73286222222225,381.28292194444447,687.9657770833334,647.1145645833333,322.70372694444444,319.2012336111111,455.1096463888889,618.7942169444444,739.5785519444445,716.8053691666667,582.8880734722222,690.6796981944444,650.5166640277778,709.8646790277778,620.9759944444445,528.3369425000001,1049.861387222222,201811,196.86794208333333,123.22084180555555,73.64709458333333,43.49571847222222,10.770635694444444,32.433014722222225
11500535.0,32792.52962680555,827.9337851388889,489.9509384722223,933.1546812500001,937.3468620833332,1198.3998727777778,1273.1398195833333,1408.4160018055557,1146.097991111111,1131.9219897222222,1017.9304643055555,1176.5819515277776,936.1373597222222,755.8640740277777,1583.6274379166668,970.3918069444445,524.03190875,982.5047009722223,1051.0919122222222,1458.973386111111,1484.0297175,1405.4739002777778,1154.7661227777778,1266.0793319444444,1176.0251468055556,1382.3334461111112,1294.490909861111,859.4246811111111,2966.4094151388895,201811,463.4881252777778,225.32472388888888,238.16338819444442,186.39568819444446,45.36434972222222,140.65772180555552
11260660.0,13130.25475916667,466.8786159722222,239.2960752777778,268.2857959722223,401.6298777777778,395.3590601388889,426.43136694444445,493.3844451388889,420.7865026388889,452.02851875000005,485.5890579166667,524.0334669444445,444.82925124999997,325.39852972222224,590.7044098611111,385.1831555555556,258.0428688888889,420.8713468055556,388.7330790277778,371.90725541666666,465.06695986111106,455.43754972222223,405.73891749999996,523.0075094444444,594.4456702777778,637.32390625,556.0493904166667,434.8144145833333,1298.9977101388888,201811,232.64799208333332,76.87441902777778,155.77358069444443,29.688908939393933,16.085487575757575,13.27678818181818
11500540.0,49678.837534027785,1954.3571919444444,699.2158400000001,856.6882468055555,1361.3095295833334,1958.381976666667,2294.320646111111,2472.4236502777776,1776.6151224999999,1711.8166504166668,1350.1695604166666,1580.6724791666668,1363.6260183333334,1146.7929343055555,2271.9224608333334,1988.3586243055554,684.84273375,886.206345138889,1532.8585501388889,2222.5597401388886,2447.819936388889,2375.8449840277776,1931.532026805556,1792.589682638889,1800.2414495833334,2150.5178158333333,1949.285648888889,1587.4273306944447,3530.4404987499997,201811,1278.6435363888888,1034.818637361111,243.82485680555556,388.32626805555554,119.02244097222223,268.9363345833333
11500550.0,14831.651734305557,730.8385852777777,331.59946444444444,308.24340347222227,363.8710184722222,422.7334779166667,544.1524511111111,741.6996738888889,579.1490425,563.2521359722222,441.27425611111113,403.80723958333334,371.46307194444444,338.0712204166667,624.2223606944444,616.3212830555556,298.5532058333333,308.64324222222217,391.3676111111111,478.2311611111111,621.6458398611111,731.6140201388889,665.6948184722222,588.1684280555554,511.504384861111,643.8245019444444,623.7070281944444,529.96897125,1058.0298675,201811,351.9510459722222,278.9655022222222,72.98554166666666,53.6369057023644,27.33918776077886,25.98698942976356
11170590.0,10307.065267638887,406.6110676388889,183.68105111111112,215.54124125,243.3294361111111,323.43941222222224,413.0461070833333,444.25717583333335,433.4012573611111,422.42958513888885,331.88906694444444,345.48713097222225,278.3174601388889,204.36544472222224,514.5299038888888,407.4686501388889,179.51979583333332,207.50204666666667,293.10980374999997,364.21437875,418.9503731944444,500.74126777777775,391.3416845833333,425.84146,383.5887445833333,384.764105,394.7744779166667,288.37696624999995,906.5461669444444,201811,217.54634614305752,132.6365652173913,84.90977601683029,34.96508611898017,14.913278470254959,19.687673371104815
11260680.0,32828.71030277778,1651.9326331944444,679.4777216666666,792.4716891666667,942.0971755555556,941.0028727777777,874.4739169444445,1262.690751111111,1206.6276077777777,1278.0487641666666,1147.7793419444445,1314.8871993055554,1143.6325848611111,698.5899647222222,1456.880601111111,1768.0664004166663,720.8036058333333,788.7765322222223,898.6866255555556,964.3035584722222,1009.0494002777776,1453.3465477777777,1139.2274202777778,1391.9738495833335,1323.3078754166668,1569.317874166667,1235.7171601388889,824.2432865277776,2351.29732125,201811,232.6704822222222,131.44245513888887,101.22801388888888,34.021428223495704,11.40023782234957,22.446708739255016
11500560.0,16281.072789583335,584.6765956944444,287.52088597222223,488.6943398611111,462.12133444444447,537.6151534722222,580.8976498611112,632.0620619444443,536.1493238888888,525.0723529166667,430.7223386111111,540.2185181944445,526.3664304166667,443.97809152777774,793.7643236111111,489.30639819444445,252.3719965277778,446.2516047222222,512.1343379166667,658.6883097222222,667.6846990277777,764.1366265277779,622.4480377777778,590.1056683333334,608.3721404166668,756.7470656944445,747.8156970833332,566.9280133333334,1228.2228576388889,201811,238.1713440277778,179.88976208333332,58.28159583333334,40.369218749999995,15.43719861111111,24.578335138888885
11500570.0,18797.124068750003,917.4777050000001,412.34953152777774,436.6966655555556,456.67730416666666,542.6130168055555,607.9940895833333,813.3284123611111,685.8614040277777,688.8758437500001,553.2162233333333,525.2119340277777,453.32610500000004,445.6833411111111,864.2149594444445,1039.259693888889,410.9012559722223,500.4525004166667,469.6538837500001,581.8127836111111,710.9236587500001,887.0748048611111,750.6392145833333,780.8260254166667,671.3527751388889,807.4634826388889,728.5924233333334,568.1176755555555,1486.5273245833332,201811,393.4195222222222,317.2911288888889,76.12837541666667,33.14745625,8.447468611111113,24.477674722222222
